pH,CO2_frac,HCO3_frac,CO3_frac
1.7097097097097096,0.9999275569437274,7.244305228352206e-05,3.989226898561721e-12
1.7237237237237237,0.9999251813707327,7.48186250121467e-05,4.255158434126137e-12
1.7377377377377377,0.9999227279032985,7.727209216275218e-05,4.538817256909098e-12
1.7517517517517518,0.9999201939876864,7.98060074722181e-05,4.841385051339123e-12
1.7657657657657657,0.999917576986462,8.24230083738973e-05,5.164122268173529e-12
1.7797797797797799,0.9999148741757528,8.512581873891097e-05,5.508373374373748e-12
1.7937937937937938,0.9999120827424174,8.791725170710948e-05,5.8755724528536035e-12
1.8078078078078077,0.9999091997811222,9.080021261062532e-05,6.2672491754139464e-12
1.8218218218218218,0.9999062222913219,9.377770199303618e-05,6.68503517372957e-12
1.8358358358358358,0.9999031471741421,9.68528187272575e-05,7.1306708349111505e-12
1.84984984984985,0.9998999712291586,0.00010002876323538303,7.606012549931668e-12
1.8638638638638638,0.999896691151073,0.00010330884081379596,8.113040445090866e-12
1.877877877877878,0.9998933035262793,0.00010669646506698226,8.653866628701656e-12
1.8918918918918919,0.9998898048293157,0.00011019516145358767,9.230743987325578e-12
1.9059059059059058,0.9998861914192054,0.00011380857094837517,9.846075568171208e-12
1.91991991991992,0.9998824595356738,0.00011754045382385734,1.0502424586707774e-11
1.9339339339339339,0.9998786052952419,0.00012139469355550095,1.1202525101147347e-11
1.947947947947948,0.9998746246871962,0.0001253753008545267,1.1949293398223108e-11
1.961961961961962,0.9998705135694218,0.00012948641783245597,1.2745840137649763e-11
1.9759759759759759,0.9998662676641029,0.00013373232230169278,1.359548330580822e-11
1.98998998998999,0.9998618825532816,0.00013811743221656524,1.450176203256213e-11
2.004004004004004,0.9998573536742722,0.00014264631025939447,1.5468451328703675e-11
2.018018018018018,0.9998526763149242,0.0001473236685763069,1.6499577805355002e-11
2.032032032032032,0.9998478456087331,0.0001521543736676561,1.759943644073467e-11
2.046046046046046,0.9998428565297893,0.00015714345143807819,1.877260846405398e-11
2.06006006006006,0.9998377038875648,0.00016229609241136727,2.002398043095333e-11
2.074074074074074,0.9998323823215258,0.00016761765711552172,2.1358764569841995e-11
2.088088088088088,0.9998268862955739,0.00017311368164348566,2.278252048378928e-11
2.1021021021021022,0.9998212100923034,0.0001787898833952889,2.430117829824975e-11
2.116116116116116,0.9998153478070717,0.00018465216700746636,2.5921063350915005e-11
2.13013013013013,0.9998092933418753,0.00019070663047583578,2.764892252639561e-11
2.144144144144144,0.9998030403990301,0.00019695957147789538,2.94919523452708e-11
2.158158158158158,0.9997965824746409,0.0002034174939013147,3.145782892433664e-11
2.1721721721721723,0.99978991285186,0.00021008711458519173,3.3554739932657765e-11
2.186186186186186,0.9997830245939276,0.00021697537028096567,3.579141867632072e-11
2.2002002002002,0.9997759105369828,0.00022408942484009595,3.817718045363227e-11
2.214214214214214,0.9997685632826423,0.00023143667663584028,4.0721961331936294e-11
2.2282282282282284,0.9997609751903369,0.00023902476622670365,4.343635950728436e-11
2.2422422422422423,0.9997531383693989,0.0002468615842693671,4.633167941892127e-11
2.2562562562562563,0.9997450446708909,0.0002549552796891594,4.941997880199024e-11
2.27027027027027,0.9997366856791695,0.0002633142681163809,5.271411887406076e-11
2.284284284284284,0.9997280527031751,0.0002719472405970645,5.622781786409807e-11
2.2982982982982985,0.9997191367674374,0.00028086317258702265,5.997570810636761e-11
2.3123123123123124,0.9997099286027882,0.0002900713332383113,6.397339693656812e-11
2.3263263263263263,0.9997004186367751,0.00029958129498753553,6.82375316432705e-11
2.34034034034034,0.9996905969837586,0.0003094029434557112,7.278586874456677e-11
2.354354354354354,0.999680453434693,0.00031954648766971075,7.763734787778663e-11
2.3683683683683685,0.9996699774465723,0.0003300224706156325,8.281217060927584e-11
2.3823823823823824,0.9996591581315333,0.0003408417801347621,8.833188449164459e-11
2.3963963963963963,0.9996479842456074,0.00035201566017312863,9.421947271766109e-11
2.4104104104104103,0.9996364441771045,0.0003635557223960001,1.0049944974317492e-10
2.424424424424424,0.9996245259346231,0.000375473958179025,1.0719796327621035e-10
2.4384384384384385,0.9996122171346691,0.0003877827509880864,1.1434290305576415e-10
2.4524524524524525,0.9995995049888756,0.0004004948891603168,1.2196401687198796e-10
2.4664664664664664,0.9995863762908079,0.0004136235790991094,1.30093034309454e-10
2.4804804804804803,0.9995728174023399,0.00042718245889635626,1.3876379872720183e-10
2.4944944944944947,0.9995588142395919,0.0004411856123955629,1.4801240802339945e-10
2.5085085085085086,0.9995443522584129,0.000455647583709904,1.5787736476883745e-10
2.5225225225225225,0.9995294164393904,0.00047058339220973073,1.6839973633228694e-10
2.5365365365365364,0.9995139912723822,0.00048600854799447544,1.7962332566211842e-10
2.5505505505505504,0.9994980607405408,0.0005019390678643698,1.9159485343271003e-10
2.5645645645645647,0.9994816083038278,0.0005183914918078653,2.0436415231120778e-10
2.5785785785785786,0.9994646168819947,0.0005353829000211284,2.1798437415036477e-10
2.5925925925925926,0.9994470688370115,0.0005529309304764914,2.3251221096667124e-10
2.6066066066066065,0.9994289459549346,0.0005710537970572454,2.480081306200037e-10
2.6206206206206204,0.9994102294271867,0.0005897703082767012,2.6453662817183167e-10
2.6346346346346348,0.9993908998312334,0.0006090998865999847,2.8216649396384034e-10
2.6486486486486487,0.9993709371106412,0.0006290625883875891,3.009710995279413e-10
2.6626626626626626,0.9993503205544909,0.0006496791244802936,3.210287025123443e-10
2.6766766766766765,0.9993290287761317,0.0006709708814456301,3.424227718869053e-10
2.6906906906906904,0.9993070396912509,0.0006929599435067025,3.652423347747462e-10
2.704704704704705,0.9992843304952429,0.0007156691151747798,3.8958234634642677e-10
2.7187187187187187,0.9992608776398482,0.0007391219446077154,4.1554408430814727e-10
2.7327327327327327,0.9992366568090475,0.0007633427477169266,4.432355696169656e-10
2.7467467467467466,0.9992116428941819,0.0007883566330462983,4.727720151641787e-10
2.760760760760761,0.9991858099682766,0.0008141895274471144,5.042763042833875e-10
2.774774774774775,0.9991591312595467,0.0008408682025737863,5.378795010626962e-10
2.7887887887887888,0.9991315791240528,0.0008684203022259095,5.737213945715841e-10
2.8028028028028027,0.999103125017486,0.0008968743705628866,6.119510792526811e-10
2.8168168168168166,0.9990737394660542,0.0009262598812181539,6.527275738776346e-10
2.830830830830831,0.9990433920364388,0.0009566072673408013,6.962204816249837e-10
2.844844844844845,0.999012051304796,0.0009879479525931863,7.426106940071778e-10
2.858858858858859,0.998979684824775,0.0010203143831339723,7.920911415542547e-10
2.8728728728728727,0.9989462590945157,0.0010537400606168263,8.448675943538811e-10
2.8868868868868867,0.9989117395226047,0.0010882595762359058,9.011595157524123e-10
2.900900900900901,0.998876090392949,0.0011239086458501182,9.612009727399613e-10
2.914914914914915,0.9988392748285393,0.0011607241462190203,1.0252416067752056e-09
2.928928928928929,0.9988012547540682,0.0011987441523841867,1.0935476690537415e-09
2.942942942942943,0.998761990857366,0.00123800797623074,1.1664031244880612e-09
2.956956956956957,0.9987214425496245,0.001278556206264753,1.2441108289489938e-09
2.970970970970971,0.9986795679243632,0.001320430748643155,1.3269937846185994e-09
2.984984984984985,0.9986363237151097,0.0013636748694938138,1.4153964786244387e-09
2.998998998998999,0.9985916652517494,0.001408333238564417,1.5096863104659404e-09
3.013013013013013,0.998545546415505,0.0014544519742398525,1.6102551141068764e-09
3.027027027027027,0.9984979195925103,0.0015020786899688115,1.7175207809948998e-09
3.041041041041041,0.9984487356259297,0.0015512625421413907,1.8319289906814497e-09
3.055055055055055,0.9983979437665844,0.001602054279460598,1.9539550561547104e-09
3.069069069069069,0.9983454916220426,0.001654506293851682,2.0841058914662155e-09
3.083083083083083,0.9982913251041236,0.001708672672954402,2.2229221097304794e-09
3.0970970970970972,0.9982353883747753,0.0017646092542444355,2.37098026010812e-09
3.111111111111111,0.9981776237902735,0.0018223736808312622,2.5288952129488097e-09
3.125125125125125,0.9981179718436962,0.001882025458981059,2.69732270287324e-09
3.139139139139139,0.9980563711056236,0.0019436260174142453,2.8769620402151414e-09
3.153153153153153,0.9979927581630124,0.002007238768428563,3.068559001928422e-09
3.1671671671671673,0.9979270675561915,0.0020729291708997143,3.2729089137927157e-09
3.181181181181181,0.9978592317139273,0.002140764795212796,3.4908599365262954e-09
3.195195195195195,0.9977891808865045,0.0022108153901789973,3.723316569241504e-09
3.209209209209209,0.9977168430767634,0.0022831529519931715,3.971243384557319e-09
3.2232232232232234,0.9976421439690418,0.002357851795289174,4.2356690106205675e-09
3.2372372372372373,0.9975650068559587,0.0024349886263510113,4.517690376284545e-09
3.2512512512512513,0.9974853525629837,0.002514642618539119,4.818477236755919e-09
3.265265265265265,0.9974030993707309,0.002596895489992196,5.1392769981511086e-09
3.279279279279279,0.9973181629349138,0.002681831583666316,5.48141986060719e-09
3.2932932932932935,0.9972304562039017,0.0027695379497741737,5.846324300873555e-09
3.3073073073073074,0.9971398893338086,0.002860104430688458,6.235502916674205e-09
3.3213213213213213,0.9970463696010569,0.0029536237483746104,6.650568656582616e-09
3.335335335335335,0.9969498013123393,0.003050191594419201,7.093241460695436e-09
3.349349349349349,0.9968500857119232,0.003149906722721398,7.565355339035994e-09
3.3633633633633635,0.996747120886218,0.0032528710449159924,8.068865916367892e-09
3.3773773773773774,0.9966408016655441,0.003359189728597484,8.605858473960534e-09
3.3913913913913913,0.9965310195230277,0.0034689712984158024,9.17855652082963e-09
3.4054054054054053,0.9964176624705541,0.00358232774011503,9.789330929082253e-09
3.419419419419419,0.9963006149517027,0.003699374607587552,1.044070967023825e-08
3.4334334334334335,0.9961797577315951,0.0038202311330167555,1.113538819178394e-08
3.4474474474474475,0.9960549677835774,0.003945020340182206,1.1876240475749859e-08
3.4614614614614614,0.9959261181726672,0.004073869161001967,1.2666330823801856e-08
3.4754754754754753,0.9957930779356864,0.0042069085553871665,1.3508926416201778e-08
3.4894894894894897,0.9956557119580046,0.004344273634484582,1.4407510695044178e-08
3.5035035035035036,0.9955138808468191,0.0044861037873832965,1.536579762541675e-08
3.5175175175175175,0.9953674408008913,0.004632542811361828,1.6387746891578836e-08
3.5315315315315314,0.9952162434766676,0.004783739045752183,1.7477580088914638e-08
3.5455455455455454,0.9950601358507047,0.004939845509497412,1.8639797976311488e-08
3.5595595595595597,0.9948989600783222,0.00510102004247903,1.987919885774983e-08
3.5735735735735736,0.9947325533484116,0.005267425450690326,2.1200898166286897e-08
3.5875875875875876,0.9945607477343195,0.0054392296553312375,2.2610349328286704e-08
3.6016016016016015,0.9943833700407344,0.005616605845899548,2.411336599070724e-08
3.6156156156156154,0.9942002416465019,0.005799732637352496,2.571614569952602e-08
3.6296296296296298,0.9940111783432932,0.005988794231411596,2.742529512297802e-08
3.6436436436436437,0.9938159901700611,0.006183980582082121,2.9247856919220237e-08
3.6576576576576576,0.9936144812432044,0.006385487565457133,3.119133835434391e-08
3.6716716716716715,0.9934064495823844,0.006593517153873823,3.3263741783346644e-08
3.6856856856856854,0.9931916869319151,0.006808277594487827,3.547359711378164e-08
